name	taxonomy_id	taxonomy_lvl	14_genus.bracken_num	14_genus.bracken_frac	17_genus.bracken_num	17_genus.bracken_frac	19_genus.bracken_num	19_genus.bracken_frac	20_genus.bracken_num	20_genus.bracken_frac	2126_genus.bracken_num	2126_genus.bracken_frac	22a_genus.bracken_num	22a_genus.bracken_frac	22b_genus.bracken_num	22b_genus.bracken_frac	25_genus.bracken_num	25_genus.bracken_frac	2621_genus.bracken_num	2621_genus.bracken_frac	27_genus.bracken_num	27_genus.bracken_frac	Stan_genus.bracken_num	Stan_genus.bracken_frac
Yoonia	2211641	G	79	0.00000	478	0.00002	81	0.00000	210	0.00001	29	0.00000	23	0.00000	58	0.00000	14	0.00000	220	0.00001	74	0.00001	84	0.00001
Pseudorhodobacter	238783	G	61	0.00000	348	0.00002	78	0.00000	111	0.00000	23	0.00000	25	0.00000	103	0.00001	33	0.00000	111	0.00001	59	0.00000	44	0.00000
Antarctobacter	74032	G	56	0.00000	379	0.00002	111	0.00001	43	0.00000	38	0.00000	20	0.00000	55	0.00000	56	0.00000	91	0.00001	98	0.00001	45	0.00000
Haematobacter	366614	G	112	0.00000	577	0.00003	283	0.00001	71	0.00000	61	0.00001	43	0.00001	142	0.00001	43	0.00000	68	0.00000	111	0.00001	96	0.00001
Defluviimonas	1097466	G	78	0.00000	521	0.00002	168	0.00001	247	0.00001	60	0.00001	41	0.00000	85	0.00000	21	0.00000	153	0.00001	52	0.00000	108	0.00001
Brevirhabdus	1855413	G	79	0.00000	328	0.00002	186	0.00001	220	0.00001	65	0.00001	65	0.00001	120	0.00001	53	0.00000	188	0.00001	176	0.00001	98	0.00001
Sagittula	58842	G	84	0.00000	701	0.00003	240	0.00001	281	0.00001	69	0.00001	52	0.00001	90	0.00000	18	0.00000	274	0.00002	135	0.00001	64	0.00001
Tabrizicola	1443919	G	51	0.00000	310	0.00001	51	0.00000	59	0.00000	31	0.00000	15	0.00000	37	0.00000	9	0.00000	78	0.00001	74	0.00001	43	0.00000
Thalassococcus	436357	G	48	0.00000	233	0.00001	122	0.00001	232	0.00001	28	0.00000	23	0.00000	68	0.00000	24	0.00000	95	0.00001	45	0.00000	28	0.00000
Tateyamaria	299261	G	42	0.00000	152	0.00001	94	0.00000	69	0.00000	2	0.00000	4	0.00000	17	0.00000	20	0.00000	37	0.00000	33	0.00000	29	0.00000
Planktomarina	1284657	G	35	0.00000	123	0.00001	27	0.00000	95	0.00000	6	0.00000	18	0.00000	46	0.00000	30	0.00000	27	0.00000	87	0.00001	22	0.00000
Litoreibacter	947567	G	34	0.00000	281	0.00001	32	0.00000	48	0.00000	16	0.00000	12	0.00000	33	0.00000	8	0.00000	37	0.00000	68	0.00001	22	0.00000
Jannaschia	188905	G	32	0.00000	315	0.00001	88	0.00000	69	0.00000	15	0.00000	19	0.00000	54	0.00000	42	0.00000	71	0.00000	42	0.00000	18	0.00000
Mameliella	1434019	G	36	0.00000	532	0.00002	205	0.00001	251	0.00001	30	0.00000	53	0.00001	122	0.00001	19	0.00000	147	0.00001	77	0.00001	53	0.00001
Thioclava	285107	G	35	0.00000	301	0.00001	92	0.00000	72	0.00000	30	0.00000	12	0.00000	31	0.00000	16	0.00000	52	0.00000	39	0.00000	31	0.00000
Marivivens	1759396	G	32	0.00000	178	0.00001	33	0.00000	114	0.00000	14	0.00000	9	0.00000	26	0.00000	20	0.00000	114	0.00001	158	0.00001	30	0.00000
Marinovum	367771	G	38	0.00000	441	0.00002	103	0.00000	87	0.00000	55	0.00001	30	0.00000	66	0.00000	27	0.00000	143	0.00001	99	0.00001	61	0.00001
Silicimonas	1955420	G	27	0.00000	218	0.00001	70	0.00000	32	0.00000	31	0.00000	11	0.00000	34	0.00000	27	0.00000	87	0.00001	55	0.00000	30	0.00000
Pseudohalocynthiibacter	1759417	G	33	0.00000	492	0.00002	96	0.00000	56	0.00000	37	0.00000	47	0.00001	141	0.00001	71	0.00000	148	0.00001	70	0.00001	51	0.00001
Roseicitreum	1209946	G	26	0.00000	387	0.00002	56	0.00000	59	0.00000	10	0.00000	8	0.00000	24	0.00000	46	0.00000	40	0.00000	58	0.00000	26	0.00000
Pseudopuniceibacterium	2613960	G	24	0.00000	262	0.00001	128	0.00001	352	0.00001	76	0.00001	36	0.00000	84	0.00000	68	0.00000	194	0.00001	81	0.00001	68	0.00001
Dinoroseobacter	309512	G	36	0.00000	508	0.00002	133	0.00001	52	0.00000	25	0.00000	18	0.00000	24	0.00000	41	0.00000	97	0.00001	55	0.00000	53	0.00001
Gemmobacter	204456	G	23	0.00000	328	0.00002	132	0.00001	177	0.00001	18	0.00000	31	0.00000	90	0.00000	15	0.00000	114	0.00001	97	0.00001	64	0.00001
Boseongicola	1648497	G	19	0.00000	252	0.00001	43	0.00000	83	0.00000	11	0.00000	12	0.00000	24	0.00000	48	0.00000	102	0.00001	30	0.00000	32	0.00000
Confluentimicrobium	1609958	G	31	0.00000	547	0.00003	120	0.00001	49	0.00000	17	0.00000	26	0.00000	73	0.00000	23	0.00000	90	0.00001	93	0.00001	49	0.00000
Thalassobius	335927	G	18	0.00000	139	0.00001	42	0.00000	82	0.00000	16	0.00000	18	0.00000	41	0.00000	84	0.00001	74	0.00000	31	0.00000	17	0.00000
Maribius	387095	G	15	0.00000	288	0.00001	71	0.00000	36	0.00000	13	0.00000	13	0.00000	16	0.00000	17	0.00000	42	0.00000	36	0.00000	25	0.00000
Parasedimentitalea	2738399	G	15	0.00000	499	0.00002	78	0.00000	311	0.00001	16	0.00000	8	0.00000	29	0.00000	12	0.00000	198	0.00001	58	0.00000	38	0.00000
Hyphomonas	85	G	143	0.00001	1149	0.00005	396	0.00002	674	0.00002	143	0.00002	102	0.00001	215	0.00001	172	0.00001	431	0.00003	223	0.00002	192	0.00002
Glycocaulis	1433402	G	86	0.00000	322	0.00001	83	0.00000	232	0.00001	68	0.00001	59	0.00001	134	0.00001	38	0.00000	211	0.00001	121	0.00001	77	0.00001
Hyphobacterium	2004661	G	81	0.00000	326	0.00002	72	0.00000	137	0.00000	39	0.00000	46	0.00001	79	0.00000	129	0.00001	90	0.00001	71	0.00001	46	0.00000
Hirschia	2723	G	58	0.00000	135	0.00001	42	0.00000	115	0.00000	29	0.00000	29	0.00000	91	0.00000	39	0.00000	122	0.00001	26	0.00000	64	0.00001
Maricaulis	74317	G	55	0.00000	233	0.00001	62	0.00000	116	0.00000	23	0.00000	21	0.00000	69	0.00000	30	0.00000	78	0.00001	50	0.00000	57	0.00001
Sphingomonas	13687	G	2134	0.00009	11983	0.00055	3866	0.00018	5117	0.00015	1513	0.00017	1094	0.00013	2764	0.00013	1462	0.00010	4721	0.00032	2645	0.00020	1713	0.00017
Sphingobium	165695	G	1480	0.00006	6943	0.00032	2265	0.00011	3355	0.00010	1043	0.00012	630	0.00007	1512	0.00007	1114	0.00007	2423	0.00016	2072	0.00016	1228	0.00012
Sphingorhabdus	1434046	G	536	0.00002	1210	0.00006	379	0.00002	682	0.00002	189	0.00002	165	0.00002	428	0.00002	335	0.00002	547	0.00004	240	0.00002	198	0.00002
Novosphingobium	165696	G	413	0.00002	3915	0.00018	1008	0.00005	995	0.00003	371	0.00004	300	0.00004	738	0.00004	360	0.00002	1019	0.00007	774	0.00006	562	0.00006
Sphingopyxis	165697	G	295	0.00001	3205	0.00015	874	0.00004	768	0.00002	250	0.00003	147	0.00002	439	0.00002	308	0.00002	729	0.00005	683	0.00005	409	0.00004
Zymomonas	541	G	247	0.00001	757	0.00003	151	0.00001	186	0.00001	74	0.00001	58	0.00001	185	0.00001	414	0.00003	345	0.00002	399	0.00003	136	0.00001
Sphingosinicella	335405	G	129	0.00001	439	0.00002	147	0.00001	94	0.00000	68	0.00001	22	0.00000	63	0.00000	31	0.00000	161	0.00001	135	0.00001	62	0.00001
Sphingosinithalassobacter	2676233	G	109	0.00000	834	0.00004	175	0.00001	107	0.00000	61	0.00001	28	0.00000	51	0.00000	67	0.00000	117	0.00001	232	0.00002	106	0.00001
Parasphingopyxis	1234545	G	83	0.00000	287	0.00001	74	0.00000	156	0.00000	31	0.00000	24	0.00000	69	0.00000	38	0.00000	85	0.00001	74	0.00001	53	0.00001
Blastomonas	150203	G	56	0.00000	314	0.00001	189	0.00001	313	0.00001	74	0.00001	31	0.00000	87	0.00000	42	0.00000	195	0.00001	119	0.00001	76	0.00001
Rhizorhabdus	1649486	G	90	0.00000	290	0.00001	204	0.00001	461	0.00001	68	0.00001	64	0.00001	171	0.00001	114	0.00001	158	0.00001	89	0.00001	40	0.00000
Tardibacter	2685927	G	79	0.00000	608	0.00003	328	0.00002	179	0.00001	33	0.00000	46	0.00001	114	0.00001	95	0.00001	209	0.00001	126	0.00001	66	0.00001
Sandaracinobacter	56358	G	35	0.00000	282	0.00001	72	0.00000	86	0.00000	52	0.00001	14	0.00000	28	0.00000	21	0.00000	81	0.00001	66	0.00001	44	0.00000
Citromicrobium	72173	G	29	0.00000	131	0.00001	60	0.00000	68	0.00000	21	0.00000	12	0.00000	36	0.00000	47	0.00000	80	0.00001	46	0.00000	51	0.00001
Novosphingopyxis	2709686	G	30	0.00000	278	0.00001	77	0.00000	38	0.00000	43	0.00000	17	0.00000	59	0.00000	8	0.00000	50	0.00000	63	0.00000	51	0.00001
Altererythrobacter	361177	G	450	0.00002	2792	0.00013	804	0.00004	1330	0.00004	367	0.00004	159	0.00002	401	0.00002	358	0.00002	986	0.00007	588	0.00005	451	0.00004
Erythrobacter	1041	G	273	0.00001	2555	0.00012	964	0.00004	1003	0.00003	264	0.00003	364	0.00004	860	0.00004	295	0.00002	958	0.00006	512	0.00004	422	0.00004
Porphyrobacter	1111	G	235	0.00001	1076	0.00005	422	0.00002	658	0.00002	83	0.00001	60	0.00001	160	0.00001	225	0.00002	301	0.00002	271	0.00002	165	0.00002
Croceicoccus	1295327	G	250	0.00001	1171	0.00005	324	0.00002	349	0.00001	114	0.00001	52	0.00001	91	0.00000	66	0.00000	434	0.00003	303	0.00002	131	0.00001
Qipengyuania	1855416	G	66	0.00000	233	0.00001	72	0.00000	96	0.00000	38	0.00000	13	0.00000	42	0.00000	18	0.00000	41	0.00000	45	0.00000	48	0.00000
Komagataeibacter	1434011	G	699	0.00003	2480	0.00011	913	0.00004	1190	0.00003	382	0.00004	214	0.00003	555	0.00003	538	0.00004	1090	0.00007	772	0.00006	511	0.00005
Acetobacter	434	G	653	0.00003	2981	0.00014	1014	0.00005	1221	0.00004	370	0.00004	333	0.00004	792	0.00004	734	0.00005	1316	0.00009	702	0.00005	580	0.00006
Granulibacter	364409	G	345	0.00001	824	0.00004	206	0.00001	475	0.00001	123	0.00001	88	0.00001	167	0.00001	152	0.00001	317	0.00002	161	0.00001	121	0.00001
Roseomonas	125216	G	201	0.00001	1287	0.00006	332	0.00002	278	0.00001	71	0.00001	100	0.00001	206	0.00001	88	0.00001	318	0.00002	212	0.00002	157	0.00002
Gluconobacter	441	G	171	0.00001	838	0.00004	450	0.00002	673	0.00002	192	0.00002	112	0.00001	305	0.00001	131	0.00001	560	0.00004	244	0.00002	184	0.00002
Commensalibacter	1079922	G	126	0.00001	83	0.00000	20	0.00000	106	0.00000	47	0.00001	17	0.00000	48	0.00000	35	0.00000	37	0.00000	44	0.00000	30	0.00000
Neoasaia	320496	G	108	0.00000	533	0.00002	97	0.00000	75	0.00000	44	0.00001	14	0.00000	26	0.00000	41	0.00000	127	0.00001	59	0.00000	35	0.00000
Swingsia	1649499	G	88	0.00000	681	0.00003	92	0.00000	80	0.00000	56	0.00001	28	0.00000	59	0.00000	103	0.00001	37	0.00000	75	0.00001	83	0.00001
Kozakia	153497	G	87	0.00000	517	0.00002	80	0.00000	71	0.00000	44	0.00001	18	0.00000	44	0.00000	86	0.00001	67	0.00000	66	0.00001	48	0.00000
Stella	93	G	80	0.00000	452	0.00002	119	0.00001	174	0.00001	26	0.00000	23	0.00000	58	0.00000	34	0.00000	120	0.00001	89	0.00001	86	0.00001
Asaia	91914	G	76	0.00000	263	0.00001	79	0.00000	92	0.00000	48	0.00001	19	0.00000	67	0.00000	39	0.00000	55	0.00000	128	0.00001	38	0.00000
Bombella	1654741	G	74	0.00000	84	0.00000	28	0.00000	78	0.00000	26	0.00000	55	0.00001	127	0.00001	46	0.00000	45	0.00000	53	0.00000	42	0.00000
Gluconacetobacter	89583	G	72	0.00000	423	0.00002	74	0.00000	102	0.00000	33	0.00000	22	0.00000	44	0.00000	47	0.00000	115	0.00001	93	0.00001	62	0.00001
Roseococcus	35812	G	66	0.00000	480	0.00002	177	0.00001	278	0.00001	48	0.00001	39	0.00000	71	0.00000	78	0.00001	187	0.00001	105	0.00001	70	0.00001
Acidiphilium	522	G	53	0.00000	347	0.00002	86	0.00000	53	0.00000	18	0.00000	16	0.00000	49	0.00000	17	0.00000	154	0.00001	93	0.00001	54	0.00001
Neokomagataea	1223423	G	32	0.00000	110	0.00001	154	0.00001	52	0.00000	68	0.00001	91	0.00001	195	0.00001	60	0.00000	173	0.00001	141	0.00001	54	0.00001
Parasaccharibacter	1602345	G	27	0.00000	201	0.00001	28	0.00000	53	0.00000	9	0.00000	8	0.00000	17	0.00000	32	0.00000	47	0.00000	35	0.00000	39	0.00000
Oecophyllibacter	2791118	G	23	0.00000	172	0.00001	77	0.00000	161	0.00000	31	0.00000	25	0.00000	78	0.00000	19	0.00000	76	0.00001	42	0.00000	35	0.00000
Acidibrevibacterium	2603324	G	20	0.00000	218	0.00001	104	0.00000	105	0.00000	23	0.00000	63	0.00001	159	0.00001	16	0.00000	88	0.00001	60	0.00000	46	0.00000
Azospirillum	191	G	870	0.00004	6316	0.00029	2001	0.00009	2866	0.00008	771	0.00009	345	0.00004	891	0.00004	616	0.00004	2241	0.00015	1367	0.00011	827	0.00008
Thalassospira	168934	G	384	0.00002	1236	0.00006	385	0.00002	510	0.00001	102	0.00001	143	0.00002	379	0.00002	245	0.00002	425	0.00003	508	0.00004	225	0.00002
Magnetospirillum	13134	G	544	0.00002	3255	0.00015	996	0.00005	1442	0.00004	272	0.00003	129	0.00002	401	0.00002	363	0.00002	916	0.00006	846	0.00007	392	0.00004
Tistrella	171436	G	195	0.00001	856	0.00004	290	0.00001	259	0.00001	132	0.00002	72	0.00001	157	0.00001	89	0.00001	188	0.00001	144	0.00001	101	0.00001
Rhodospirillum	1081	G	138	0.00001	1333	0.00006	375	0.00002	415	0.00001	91	0.00001	71	0.00001	266	0.00001	67	0.00000	246	0.00002	207	0.00002	121	0.00001
Skermanella	204447	G	120	0.00000	780	0.00004	196	0.00001	165	0.00000	62	0.00001	28	0.00000	70	0.00000	108	0.00001	139	0.00001	86	0.00001	85	0.00001
Hypericibacter	2705399	G	98	0.00000	1380	0.00006	239	0.00001	323	0.00001	123	0.00001	41	0.00000	109	0.00001	125	0.00001	375	0.00003	252	0.00002	163	0.00002
Defluviicoccus	111830	G	158	0.00001	308	0.00001	293	0.00001	382	0.00001	62	0.00001	132	0.00002	356	0.00002	48	0.00000	121	0.00001	107	0.00001	90	0.00001
Niveispirillum	1543704	G	103	0.00000	445	0.00002	190	0.00001	174	0.00001	54	0.00001	61	0.00001	133	0.00001	38	0.00000	199	0.00001	86	0.00001	85	0.00001
Nitrospirillum	1543705	G	91	0.00000	862	0.00004	156	0.00001	215	0.00001	76	0.00001	38	0.00000	111	0.00001	118	0.00001	193	0.00001	141	0.00001	78	0.00001
Pararhodospirillum	1612157	G	88	0.00000	601	0.00003	86	0.00000	146	0.00000	45	0.00001	36	0.00000	73	0.00000	71	0.00000	136	0.00001	41	0.00000	59	0.00001
Indioceanicola	2478349	G	72	0.00000	473	0.00002	307	0.00001	171	0.00001	49	0.00001	36	0.00000	82	0.00000	105	0.00001	170	0.00001	82	0.00001	62	0.00001
Candidatus Endolissoclinum	1263978	G	58	0.00000	153	0.00001	29	0.00000	50	0.00000	16	0.00000	2	0.00000	10	0.00000	51	0.00000	30	0.00000	41	0.00000	17	0.00000
Ferrovibrio	1231242	G	50	0.00000	509	0.00002	139	0.00001	165	0.00000	43	0.00000	31	0.00000	56	0.00000	35	0.00000	201	0.00001	221	0.00002	62	0.00001
Haematospirillum	1804663	G	32	0.00000	158	0.00001	34	0.00000	79	0.00000	16	0.00000	23	0.00000	46	0.00000	31	0.00000	88	0.00001	27	0.00000	26	0.00000
Magnetospira	1182780	G	20	0.00000	486	0.00002	74	0.00000	73	0.00000	18	0.00000	28	0.00000	73	0.00000	33	0.00000	144	0.00001	45	0.00000	51	0.00001
Wolbachia	953	G	302	0.00001	766	0.00004	152	0.00001	451	0.00001	70	0.00001	114	0.00001	299	0.00001	164	0.00001	280	0.00002	237	0.00002	140	0.00001
Neorickettsia	33993	G	236	0.00001	146	0.00001	64	0.00000	138	0.00000	66	0.00001	85	0.00001	150	0.00001	27	0.00000	117	0.00001	102	0.00001	105	0.00001
Anaplasma	768	G	170	0.00001	297	0.00001	117	0.00001	175	0.00001	33	0.00000	58	0.00001	130	0.00001	127	0.00001	142	0.00001	111	0.00001	115	0.00001
Ehrlichia	943	G	107	0.00000	518	0.00002	29	0.00000	144	0.00000	56	0.00001	54	0.00001	79	0.00000	107	0.00001	204	0.00001	85	0.00001	92	0.00001
Rickettsia	780	G	494	0.00002	1073	0.00005	418	0.00002	924	0.00003	520	0.00006	213	0.00003	528	0.00003	351	0.00002	416	0.00003	546	0.00004	319	0.00003
Candidatus Sneabacter	2601645	G	77	0.00000	73	0.00000	19	0.00000	94	0.00000	2	0.00000	11	0.00000	29	0.00000	107	0.00001	25	0.00000	19	0.00000	32	0.00000
Orientia	69474	G	15	0.00000	94	0.00000	20	0.00000	22	0.00000	3	0.00000	10	0.00000	14	0.00000	48	0.00000	42	0.00000	38	0.00000	15	0.00000
Candidatus Phycorickettsia	2115980	G	49	0.00000	119	0.00001	39	0.00000	84	0.00000	7	0.00000	57	0.00001	162	0.00001	91	0.00001	89	0.00001	103	0.00001	39	0.00000
Candidatus Deianiraea	2603321	G	152	0.00001	85	0.00000	42	0.00000	251	0.00001	43	0.00000	24	0.00000	129	0.00001	47	0.00000	74	0.00000	118	0.00001	31	0.00000
Candidatus Fokinia	1802983	G	42	0.00000	387	0.00002	17	0.00000	21	0.00000	3	0.00000	7	0.00000	14	0.00000	19	0.00000	32	0.00000	46	0.00000	11	0.00000
Candidatus Midichloria	411566	G	75	0.00000	146	0.00001	34	0.00000	42	0.00000	5	0.00000	0	0.00000	19	0.00000	23	0.00000	24	0.00000	82	0.00001	24	0.00000
Caulobacter	75	G	487	0.00002	3695	0.00017	1340	0.00006	1681	0.00005	411	0.00005	276	0.00003	645	0.00003	447	0.00003	1315	0.00009	917	0.00007	571	0.00006
Brevundimonas	41275	G	423	0.00002	3913	0.00018	1111	0.00005	1962	0.00006	380	0.00004	194	0.00002	463	0.00002	316	0.00002	1117	0.00008	793	0.00006	484	0.00005
Asticcacaulis	76890	G	112	0.00000	552	0.00003	226	0.00001	210	0.00001	71	0.00001	44	0.00001	117	0.00001	85	0.00001	353	0.00002	241	0.00002	131	0.00001
Phenylobacterium	20	G	116	0.00000	874	0.00004	199	0.00001	272	0.00001	99	0.00001	60	0.00001	116	0.00001	61	0.00000	263	0.00002	130	0.00001	72	0.00001
Terricaulis	2768684	G	37	0.00000	338	0.00002	145	0.00001	81	0.00000	24	0.00000	14	0.00000	41	0.00000	33	0.00000	167	0.00001	145	0.00001	63	0.00001
Phreatobacter	1632780	G	191	0.00001	1665	0.00008	378	0.00002	504	0.00001	166	0.00002	70	0.00001	172	0.00001	131	0.00001	409	0.00003	323	0.00002	236	0.00002
Micavibrio	213485	G	146	0.00001	358	0.00002	132	0.00001	140	0.00000	76	0.00001	35	0.00000	120	0.00001	42	0.00000	211	0.00001	106	0.00001	66	0.00001
Candidatus Puniceispirillum	767891	G	136	0.00001	169	0.00001	115	0.00001	159	0.00000	53	0.00001	19	0.00000	77	0.00000	151	0.00001	94	0.00001	143	0.00001	53	0.00001
Polymorphum	991903	G	80	0.00000	380	0.00002	115	0.00001	113	0.00000	21	0.00000	33	0.00000	106	0.00001	48	0.00000	195	0.00001	97	0.00001	68	0.00001
Candidatus Pelagibacter	198251	G	365	0.00001	619	0.00003	148	0.00001	301	0.00001	83	0.00001	101	0.00001	284	0.00001	162	0.00001	286	0.00002	282	0.00002	144	0.00001
Candidatus Fonsibacter	2045213	G	107	0.00000	249	0.00001	37	0.00000	18	0.00000	33	0.00000	8	0.00000	6	0.00000	4	0.00000	12	0.00000	9	0.00000	18	0.00000
Candidatus Cytomitobacter	2601574	G	35	0.00000	85	0.00000	17	0.00000	17	0.00000	8	0.00000	24	0.00000	94	0.00000	16	0.00000	85	0.00001	69	0.00001	55	0.00001
Candidatus Nesciobacter	2601651	G	9	0.00000	32	0.00000	26	0.00000	147	0.00000	18	0.00000	20	0.00000	19	0.00000	9	0.00000	55	0.00000	29	0.00000	11	0.00000
Candidatus Nucleicultrix	1509243	G	16	0.00000	65	0.00000	8	0.00000	122	0.00000	6	0.00000	13	0.00000	22	0.00000	67	0.00000	100	0.00001	19	0.00000	17	0.00000
Candidatus Paracaedibacter	1521255	G	14	0.00000	86	0.00000	9	0.00000	14	0.00000	9	0.00000	1	0.00000	17	0.00000	5	0.00000	38	0.00000	8	0.00000	21	0.00000
Kordiimonas	288021	G	64	0.00000	91	0.00000	56	0.00000	39	0.00000	40	0.00000	17	0.00000	42	0.00000	211	0.00001	58	0.00000	38	0.00000	34	0.00000
Emcibacter	1602338	G	55	0.00000	749	0.00003	258	0.00001	159	0.00000	92	0.00001	110	0.00001	231	0.00001	70	0.00000	185	0.00001	213	0.00002	125	0.00001
Magnetococcus	162171	G	43	0.00000	348	0.00002	65	0.00000	126	0.00000	33	0.00000	18	0.00000	29	0.00000	111	0.00001	134	0.00001	94	0.00001	49	0.00000
Parvularcula	208215	G	17	0.00000	98	0.00000	26	0.00000	28	0.00000	6	0.00000	6	0.00000	18	0.00000	27	0.00000	46	0.00000	14	0.00000	20	0.00000
Burkholderia	32008	G	3591	0.00015	15441	0.00071	5482	0.00026	8088	0.00024	1671	0.00019	1031	0.00012	2801	0.00014	2043	0.00014	5553	0.00037	3867	0.00030	3497	0.00034
Paraburkholderia	1822464	G	1985	0.00008	7782	0.00036	2555	0.00012	4504	0.00013	1112	0.00013	958	0.00011	2166	0.00011	1673	0.00011	3227	0.00022	1974	0.00015	1279	0.00013
Cupriavidus	106589	G	1313	0.00005	9104	0.00042	2751	0.00013	3605	0.00011	876	0.00010	544	0.00006	1210	0.00006	1304	0.00009	2852	0.00019	1971	0.00015	1240	0.00012
Pandoraea	93217	G	1053	0.00004	2691	0.00012	1147	0.00005	2256	0.00007	498	0.00006	380	0.00004	772	0.00004	804	0.00005	1408	0.00010	911	0.00007	652	0.00006
Polynucleobacter	44013	G	775	0.00003	1088	0.00005	510	0.00002	1242	0.00004	246	0.00003	249	0.00003	613	0.00003	573	0.00004	722	0.00005	655	0.00005	332	0.00003
Ralstonia	48736	G	636	0.00003	4779	0.00022	1063	0.00005	1265	0.00004	393	0.00004	225	0.00003	601	0.00003	446	0.00003	987	0.00007	765	0.00006	531	0.00005
Lautropia	47670	G	125	0.00001	784	0.00004	191	0.00001	292	0.00001	55	0.00001	58	0.00001	124	0.00001	63	0.00000	317	0.00002	83	0.00001	74	0.00001
Limnobacter	131079	G	103	0.00000	184	0.00001	44	0.00000	254	0.00001	18	0.00000	19	0.00000	47	0.00000	34	0.00000	147	0.00001	61	0.00000	32	0.00000
Chitinimonas	240411	G	86	0.00000	448	0.00002	212	0.00001	431	0.00001	69	0.00001	38	0.00000	107	0.00001	128	0.00001	146	0.00001	96	0.00001	82	0.00001
Caballeronia	1827195	G	71	0.00000	445	0.00002	229	0.00001	304	0.00001	82	0.00001	85	0.00001	207	0.00001	82	0.00001	237	0.00002	91	0.00001	91	0.00001
Mycoavidus	1810868	G	39	0.00000	110	0.00001	45	0.00000	47	0.00000	11	0.00000	8	0.00000	38	0.00000	18	0.00000	55	0.00000	29	0.00000	22	0.00000
Mycetohabitans	2571159	G	40	0.00000	155	0.00001	88	0.00000	38	0.00000	24	0.00000	13	0.00000	38	0.00000	32	0.00000	78	0.00001	35	0.00000	60	0.00001
Ephemeroptericola	2680021	G	39	0.00000	257	0.00001	31	0.00000	73	0.00000	13	0.00000	9	0.00000	45	0.00000	46	0.00000	56	0.00000	21	0.00000	67	0.00001
Variovorax	34072	G	1195	0.00005	6633	0.00031	2228	0.00010	3586	0.00011	733	0.00008	514	0.00006	1281	0.00006	892	0.00006	2414	0.00016	1882	0.00015	1098	0.00011
Comamonas	283	G	673	0.00003	3398	0.00016	1360	0.00006	1507	0.00004	317	0.00004	292	0.00003	631	0.00003	453	0.00003	1293	0.00009	801	0.00006	624	0.00006
Acidovorax	12916	G	837	0.00003	7017	0.00032	1644	0.00008	3110	0.00009	733	0.00008	314	0.00004	813	0.00004	426	0.00003	2194	0.00015	1344	0.00010	850	0.00008
Hydrogenophaga	47420	G	417	0.00002	3108	0.00014	824	0.00004	1206	0.00004	359	0.00004	231	0.00003	532	0.00003	291	0.00002	1098	0.00007	630	0.00005	404	0.00004
Rhodoferax	28065	G	324	0.00001	2427	0.00011	696	0.00003	980	0.00003	255	0.00003	132	0.00002	323	0.00002	296	0.00002	825	0.00006	505	0.00004	363	0.00004
Polaromonas	52972	G	271	0.00001	1477	0.00007	293	0.00001	586	0.00002	159	0.00002	84	0.00001	187	0.00001	203	0.00001	431	0.00003	293	0.00002	198	0.00002
Diaphorobacter	238749	G	317	0.00001	2558	0.00012	657	0.00003	1123	0.00003	286	0.00003	199	0.00002	387	0.00002	252	0.00002	990	0.00007	426	0.00003	326	0.00003
Delftia	80865	G	213	0.00001	1170	0.00005	249	0.00001	587	0.00002	103	0.00001	149	0.00002	192	0.00001	113	0.00001	419	0.00003	300	0.00002	204	0.00002
Ramlibacter	174951	G	132	0.00001	882	0.00004	334	0.00002	487	0.00001	86	0.00001	64	0.00001	149	0.00001	65	0.00000	337	0.00002	221	0.00002	123	0.00001
Ottowia	219181	G	106	0.00000	938	0.00004	395	0.00002	442	0.00001	116	0.00001	110	0.00001	230	0.00001	65	0.00000	408	0.00003	241	0.00002	120	0.00001
Alicycliphilus	201096	G	295	0.00001	963	0.00004	228	0.00001	301	0.00001	102	0.00001	32	0.00000	91	0.00000	120	0.00001	325	0.00002	207	0.00002	194	0.00002
Kinneretia	683756	G	96	0.00000	941	0.00004	273	0.00001	261	0.00001	87	0.00001	62	0.00001	102	0.00000	120	0.00001	320	0.00002	176	0.00001	89	0.00001
Limnohabitans	665874	G	77	0.00000	380	0.00002	143	0.00001	294	0.00001	78	0.00001	35	0.00000	98	0.00000	57	0.00000	186	0.00001	73	0.00001	71	0.00001
Serpentinomonas	2490452	G	63	0.00000	510	0.00002	199	0.00001	271	0.00001	48	0.00001	21	0.00000	65	0.00000	65	0.00000	225	0.00002	195	0.00002	63	0.00001
Schlegelella	215579	G	49	0.00000	381	0.00002	114	0.00001	135	0.00000	28	0.00000	30	0.00000	82	0.00000	57	0.00000	91	0.00001	98	0.00001	36	0.00000
Hylemonella	232523	G	34	0.00000	203	0.00001	112	0.00001	95	0.00000	32	0.00000	20	0.00000	71	0.00000	36	0.00000	103	0.00001	36	0.00000	38	0.00000
Candidatus Symbiobacter	1436289	G	31	0.00000	139	0.00001	64	0.00000	128	0.00000	15	0.00000	8	0.00000	24	0.00000	34	0.00000	82	0.00001	61	0.00000	39	0.00000
Pulveribacter	2678886	G	33	0.00000	296	0.00001	69	0.00000	91	0.00000	29	0.00000	21	0.00000	34	0.00000	16	0.00000	63	0.00000	48	0.00000	39	0.00000
